Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
0001d123420b59585627edf5a1292ae8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Beijerinckiaceae;g__Microvirga;s__	0.9999894158479284
71215bef69f6cc08f2a3cb225495ceb2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__	0.9999999999980105
1fbd14c9d5540da6f80eddfbf4ad2343	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Luteimonas;s__	0.9237808976411993
061b4d60d6a196db3c53a458c3d348a3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae	0.9999112966133409
c9a54aebf5dfcbd9adca048d100b3c16	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__Incertae_Sedis;s__	0.9999999999891429
295b4fc52bbe62488fad64135cf9b995	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__	0.8868899962537433
560859414b86c10a44c3ec7dc1b85c8e	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__S085;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999980152121368
a40c6cc9186e4d6cd58f6eee99ec8611	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae	0.9991716266968251
90af6ea2ff9602e8700d7ce624d08164	d__Bacteria;p__Bacillota;c__Bacilli;o__Alicyclobacillales;f__Alicyclobacillaceae;g__Tumebacillus;s__	0.9999993898575085
c949fb6f263022e1957717b73c4449ac	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Actinomarinales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999973968897737
a6a8ad96c9374e85f15b4bc1dec2c662	d__Bacteria;p__Chloroflexota;c__OLB14;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.9999999577980115
