# Constructed from biom file
#OTU ID	PHA1	PHA2	PHA3	PHA4	PHA5	PHB1	PHB2	PHB3	PHB4	PHB5	PLA1	PLA2	PLA3	PLA4	PLA5	PLB1	PLB2	PLB3	PLB4	PLB5	PMA1	PMA2	PMA3	PMA4	PMA5	WBA1	WBA2	WBA3	WBA4	WBA5	WSA1	WSA2	WSA3	WSA4	WSA5	WSB1	WSB2	WSB3	WSB4	WSB5
f3b163580cea29af310e7210d107fade	19.0	0.0	0.0	19.0	25.0	68.0	75.0	33.0	50.0	160.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	35.0	43.0	116.0	139.0	140.0	37.0	204.0	15.0	6.0	13.0	0.0	18.0
44ecd7466825308b9348e53a5016edca	0.0	40.0	0.0	41.0	597.0	154.0	24.0	0.0	0.0	30.0	19.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	10.0	0.0	0.0	0.0	0.0	16.0	0.0	70.0	62.0	28.0	41.0	42.0	12.0	0.0	0.0	0.0	13.0
e9b70570f6e642a8721db4312e0b2763	67.0	27.0	0.0	55.0	66.0	106.0	14.0	31.0	70.0	65.0	87.0	45.0	71.0	64.0	60.0	0.0	0.0	0.0	17.0	12.0	32.0	0.0	0.0	0.0	0.0	16.0	92.0	13.0	16.0	26.0	37.0	46.0	38.0	21.0	35.0	0.0	0.0	0.0	0.0	0.0
aa980be936816779e585eb839cc05879	41.0	0.0	38.0	40.0	45.0	0.0	0.0	35.0	0.0	0.0	98.0	40.0	43.0	72.0	0.0	71.0	88.0	77.0	83.0	51.0	84.0	58.0	0.0	40.0	42.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
a0f859bad252ba1795b76db842b4573c	33.0	31.0	28.0	42.0	18.0	0.0	0.0	0.0	14.0	68.0	80.0	44.0	44.0	72.0	34.0	37.0	32.0	50.0	42.0	41.0	62.0	0.0	50.0	34.0	0.0	0.0	43.0	11.0	25.0	19.0	45.0	67.0	70.0	16.0	0.0	37.0	0.0	0.0	0.0	29.0
f0c0d49e7e9f821db9c6c1f087d03eab	36.0	0.0	0.0	23.0	0.0	23.0	22.0	48.0	160.0	97.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	24.0	29.0	60.0	21.0	44.0	175.0	91.0	137.0	68.0	106.0
3b380172b2b9a7af73dcd749b6a0c33c	26.0	21.0	0.0	0.0	125.0	51.0	23.0	33.0	23.0	99.0	56.0	30.0	44.0	51.0	22.0	58.0	37.0	34.0	46.0	32.0	17.0	0.0	0.0	33.0	18.0	0.0	24.0	15.0	13.0	0.0	51.0	42.0	58.0	39.0	57.0	0.0	0.0	14.0	0.0	16.0
68d3771f099b1de6c295038c6fadf934	75.0	26.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	22.0	118.0	46.0	58.0	88.0	62.0	36.0	60.0	68.0	80.0	83.0	46.0	0.0	0.0	41.0	0.0	0.0	36.0	0.0	0.0	14.0	45.0	35.0	55.0	0.0	46.0	0.0	0.0	0.0	0.0	17.0
e7ba04e161695ecc7ecbceb93fafa884	26.0	41.0	12.0	51.0	592.0	43.0	0.0	0.0	0.0	0.0	18.0	36.0	67.0	29.0	12.0	28.0	22.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	35.0	0.0	0.0	0.0	71.0	0.0	26.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
6c263cc03a8efe27dbe8dd5267165f2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	86.0	73.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.0	41.0	37.0	94.0	424.0
68a30390c8b32234e8b5807a39fbd507	47.0	74.0	27.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	29.0	0.0	29.0	0.0	0.0	0.0	0.0	5.0	91.0	76.0	49.0	83.0	89.0	25.0	89.0	0.0	49.0	32.0	45.0	0.0	59.0	18.0	55.0	23.0	5.0	10.0	0.0	0.0
39a936ad1211618807fccce21b8cd615	47.0	62.0	71.0	17.0	37.0	0.0	27.0	0.0	0.0	12.0	47.0	54.0	49.0	45.0	0.0	57.0	21.0	18.0	22.0	27.0	121.0	65.0	64.0	63.0	75.0	16.0	30.0	0.0	0.0	0.0	0.0	35.0	32.0	0.0	0.0	0.0	0.0	23.0	2.0	15.0
b5d27377f1a5cb3e9a401294301cfdf0	56.0	58.0	0.0	63.0	69.0	0.0	0.0	0.0	0.0	0.0	41.0	20.0	27.0	34.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	42.0	40.0	71.0	34.0	68.0	54.0	41.0	73.0	85.0	42.0	145.0	0.0	0.0	0.0	0.0	0.0
347f9c376538fecf9751d337d20ba070	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	63.0	36.0	49.0	0.0	128.0	50.0	82.0	136.0	48.0	48.0	23.0	28.0	21.0	17.0	0.0	0.0	0.0	0.0	24.0	42.0	0.0	95.0	26.0	54.0	29.0	0.0	17.0	0.0	18.0
9d127ac8ec1a7b03befe92229847b811	32.0	28.0	38.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	74.0	40.0	67.0	63.0	46.0	107.0	56.0	73.0	67.0	63.0	56.0	31.0	39.0	36.0	17.0	0.0	37.0	0.0	20.0	0.0	25.0	23.0	57.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
583d166394254d3f65abfd226e0a09be	0.0	24.0	0.0	86.0	70.0	71.0	0.0	17.0	133.0	119.0	26.0	0.0	0.0	16.0	14.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	11.0	0.0	30.0	0.0	49.0	72.0	0.0	103.0	46.0	71.0	79.0	10.0	54.0
e9d53645483a1c7e4852f114448dd620	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	29.0	0.0	17.0	218.0	0.0	47.0	337.0	413.0
1add6f13c9485c8d11e38ae756b23d53	63.0	58.0	12.0	69.0	78.0	24.0	17.0	26.0	16.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	28.0	12.0	27.0	60.0	11.0	64.0	29.0	86.0	40.0	47.0	66.0	81.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0
8cb4ccd83cb9625c4d095d86751ca598	70.0	0.0	0.0	0.0	18.0	0.0	0.0	24.0	0.0	12.0	56.0	57.0	58.0	40.0	31.0	56.0	30.0	29.0	23.0	45.0	64.0	28.0	0.0	29.0	38.0	0.0	84.0	37.0	34.0	18.0	59.0	54.0	35.0	19.0	42.0	0.0	0.0	0.0	0.0	0.0
8825a1fef0d97ce79a64d00eac77d5aa	0.0	40.0	0.0	127.0	130.0	54.0	27.0	0.0	76.0	55.0	44.0	0.0	0.0	52.0	42.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	29.0	21.0	0.0	40.0	0.0	40.0	0.0	32.0	47.0	82.0	40.0	62.0	0.0	14.0	0.0	0.0	0.0
16bcf7b999fc82ad6547d6c4b7589e94	0.0	0.0	0.0	0.0	157.0	47.0	0.0	0.0	0.0	0.0	41.0	29.0	102.0	47.0	36.0	109.0	83.0	127.0	113.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
9a259ad93162845d84cc8accf96b8976	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	366.0	72.0	88.0	99.0	371.0
3c909df7bd1a13f79f4e1ff981a01f0e	15.0	0.0	0.0	141.0	0.0	92.0	28.0	32.0	170.0	232.0	0.0	0.0	0.0	0.0	11.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	27.0	46.0	85.0	27.0	60.0	37.0	10.0	20.0	0.0	16.0
bdf8a26094624622d68509a87fa75ba7	272.0	15.0	15.0	23.0	27.0	15.0	12.0	15.0	14.0	14.0	53.0	0.0	34.0	29.0	0.0	35.0	9.0	65.0	45.0	16.0	30.0	13.0	0.0	31.0	0.0	14.0	19.0	23.0	29.0	0.0	21.0	29.0	56.0	9.0	68.0	18.0	0.0	0.0	0.0	0.0
1dbfd825768442bc6a6a3dc54b613e6b	0.0	0.0	5.0	31.0	0.0	92.0	60.0	117.0	222.0	335.0	0.0	0.0	0.0	0.0	17.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	19.0	18.0	16.0	20.0	28.0	11.0	18.0	9.0	21.0
81b35651e52e52afd1c4ddfef00ed25a	20.0	14.0	13.0	18.0	100.0	51.0	17.0	0.0	0.0	29.0	0.0	33.0	14.0	0.0	25.0	17.0	0.0	0.0	0.0	0.0	17.0	0.0	10.0	0.0	31.0	17.0	68.0	19.0	52.0	34.0	81.0	103.0	96.0	33.0	130.0	15.0	0.0	0.0	0.0	0.0
ade0f8a47688c3103a4b5b27a8682676	89.0	59.0	10.0	45.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	53.0	47.0	69.0	58.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	18.0	60.0	36.0	29.0	90.0	15.0	21.0	38.0	38.0	0.0	39.0	40.0	0.0	26.0	0.0	0.0	0.0	0.0
0fd0d931e539ae60c0fba2e5e7f05285	64.0	37.0	196.0	50.0	42.0	0.0	0.0	22.0	0.0	20.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	14.0	10.0	73.0	0.0	312.0	73.0	18.0	0.0	8.0	0.0	0.0	6.0	17.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
607cdb0cb94c902ca714a2321ce987c8	64.0	61.0	0.0	0.0	0.0	0.0	11.0	24.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	59.0	72.0	53.0	77.0	28.0	61.0	66.0	54.0	78.0	112.0	43.0	115.0	0.0	0.0	0.0	0.0	0.0
68d5901376043b0cf4f847284b53b740	31.0	23.0	7.0	11.0	53.0	0.0	0.0	0.0	7.0	9.0	51.0	33.0	53.0	17.0	32.0	78.0	46.0	62.0	73.0	52.0	19.0	8.0	5.0	23.0	9.0	7.0	17.0	8.0	22.0	19.0	42.0	78.0	69.0	15.0	27.0	13.0	0.0	4.0	0.0	10.0
9d92b9e9dcba375ef9f03a10be377049	44.0	58.0	15.0	28.0	22.0	0.0	9.0	9.0	0.0	8.0	20.0	14.0	22.0	11.0	0.0	19.0	5.0	8.0	7.0	9.0	55.0	36.0	20.0	50.0	51.0	25.0	96.0	20.0	45.0	55.0	72.0	38.0	55.0	24.0	63.0	8.0	0.0	0.0	0.0	11.0
dcece32e6721f47a5d0849ec92f722a4	33.0	41.0	13.0	28.0	20.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	63.0	44.0	0.0	57.0	34.0	52.0	94.0	65.0	54.0	37.0	26.0	16.0	48.0	0.0	0.0	0.0	35.0	50.0	33.0	41.0	65.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0
5433577fc00db5d95ead26e72c153f9e	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	33.0	27.0	21.0	27.0	61.0	41.0	54.0	36.0	50.0	133.0	33.0	0.0	0.0	0.0	175.0	64.0	0.0	21.0	10.0	19.0	36.0	45.0	0.0	27.0	19.0	0.0	0.0	0.0	18.0
ec44342c9c521f8ad556a51762934e18	49.0	17.0	8.0	33.0	0.0	0.0	0.0	0.0	0.0	9.0	48.0	31.0	51.0	22.0	25.0	15.0	0.0	0.0	0.0	0.0	16.0	19.0	10.0	13.0	31.0	17.0	36.0	11.0	35.0	21.0	89.0	140.0	108.0	14.0	110.0	0.0	0.0	0.0	0.0	13.0
d55832c57794f777400854043c794564	61.0	51.0	15.0	103.0	31.0	13.0	0.0	0.0	0.0	0.0	0.0	24.0	19.0	15.0	0.0	0.0	0.0	0.0	5.0	0.0	60.0	35.0	37.0	57.0	26.0	32.0	26.0	19.0	43.0	75.0	36.0	43.0	27.0	40.0	88.0	0.0	0.0	0.0	5.0	0.0
e0b24e2025cedfb436fda4c9e17c08e1	8.0	0.0	0.0	0.0	0.0	0.0	5.0	11.0	56.0	47.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	226.0	77.0	111.0	143.0	239.0
ef0c7928901deab56b8d8abef337ac5c	34.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	44.0	68.0	71.0	0.0	110.0	62.0	97.0	121.0	89.0	0.0	0.0	13.0	11.0	13.0	0.0	27.0	0.0	0.0	20.0	16.0	35.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
79549b05d8c4bd9214b1d48ba72a3496	42.0	63.0	0.0	57.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	27.0	0.0	0.0	18.0	0.0	0.0	9.0	20.0	0.0	0.0	17.0	16.0	16.0	56.0	14.0	23.0	20.0	19.0	83.0	30.0	12.0	38.0	0.0	0.0	9.0	0.0	6.0
77a6204c67e4aeb57eba6e0ce72f20a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	359.0	75.0	155.0	146.0	163.0
8e335c56fd9c2370e679def859d340ce	42.0	0.0	0.0	0.0	32.0	75.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	24.0	0.0	0.0	0.0	29.0	0.0	27.0	29.0	54.0	79.0	112.0	123.0	57.0	183.0	0.0	0.0	0.0	0.0	0.0
15e31c476dd5843a373c12c644e16336	60.0	0.0	0.0	21.0	0.0	0.0	31.0	31.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	51.0	0.0	100.0	91.0	112.0	78.0	105.0	30.0	122.0	0.0	0.0	0.0	0.0	0.0
7fafea646b3d5abbdc704fa0bf0d0787	57.0	43.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	59.0	39.0	61.0	36.0	100.0	46.0	71.0	91.0	49.0	37.0	58.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0
fb945e2f373fabb63e38cad0284f341c	35.0	24.0	92.0	31.0	22.0	20.0	9.0	37.0	37.0	53.0	6.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	4.0	46.0	13.0	30.0	39.0	18.0	17.0	27.0	16.0	36.0	59.0	36.0	24.0	84.0	0.0	59.0	0.0	0.0	21.0	0.0	0.0
d703dd04df7d87a6de945dd6892e8839	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	13.0	16.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	173.0	109.0	320.0	53.0	142.0
c7826f9e0cd6d8efc2c0f5833d4dd737	30.0	38.0	13.0	74.0	23.0	12.0	25.0	61.0	37.0	30.0	11.0	0.0	9.0	0.0	0.0	6.0	0.0	0.0	15.0	0.0	55.0	11.0	10.0	16.0	39.0	0.0	42.0	40.0	83.0	28.0	46.0	21.0	71.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0
f36c50279a8fa1c121cb9dda1ab1cb42	0.0	0.0	0.0	73.0	0.0	0.0	0.0	33.0	10.0	32.0	46.0	21.0	50.0	52.0	74.0	32.0	55.0	49.0	56.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	40.0	52.0	0.0	73.0	22.0	0.0	0.0	0.0	0.0
9acb555d3c5dd77e9035a661e7ad1bb6	48.0	33.0	185.0	25.0	13.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	9.0	0.0	0.0	0.0	7.0	100.0	32.0	239.0	42.0	12.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	60.0	0.0	0.0	24.0	0.0	10.0	0.0	11.0
a8435f63b7d529d595cb5a3fb737b3ea	73.0	51.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	33.0	0.0	41.0	30.0	38.0	0.0	0.0	0.0	0.0	48.0	29.0	20.0	32.0	45.0	25.0	74.0	0.0	49.0	53.0	48.0	35.0	67.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
274e1a441b97bacbcc8b549ded93512e	35.0	30.0	9.0	17.0	78.0	21.0	0.0	0.0	0.0	0.0	58.0	22.0	27.0	19.0	45.0	10.0	8.0	8.0	17.0	19.0	34.0	7.0	15.0	32.0	30.0	0.0	54.0	6.0	21.0	7.0	52.0	53.0	53.0	21.0	79.0	0.0	0.0	0.0	0.0	0.0
31fb0a721c4bc8403a1c204baba11daa	180.0	21.0	30.0	22.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	13.0	0.0	34.0	21.0	66.0	208.0	0.0	13.0	115.0	45.0	13.0	33.0	20.0	7.0	0.0	0.0	0.0	0.0	0.0
2dbc1777a3d602a5d81f1a8df3da37f7	61.0	21.0	18.0	43.0	10.0	0.0	10.0	8.0	0.0	10.0	27.0	15.0	14.0	27.0	6.0	0.0	0.0	0.0	0.0	0.0	48.0	29.0	32.0	65.0	26.0	18.0	116.0	11.0	30.0	27.0	44.0	49.0	55.0	9.0	49.0	0.0	0.0	0.0	0.0	0.0
7c87699066af977f17176b75e6d3f7c4	0.0	0.0	0.0	0.0	0.0	44.0	104.0	188.0	229.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	30.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
d3ac14e193d870746f08f2e205a904d2	0.0	42.0	17.0	25.0	39.0	0.0	0.0	0.0	5.0	0.0	44.0	152.0	70.0	70.0	17.0	45.0	30.0	32.0	73.0	43.0	21.0	0.0	0.0	49.0	48.0	0.0	0.0	0.0	9.0	7.0	15.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	11.0
4c94fdb429e29377ee23c7a4617e8036	32.0	0.0	0.0	28.0	30.0	7.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	27.0	57.0	27.0	49.0	32.0	36.0	44.0	56.0	80.0	85.0	29.0	135.0	27.0	0.0	0.0	0.0	16.0
048248139938aad54c73f98a6bd6777a	29.0	26.0	15.0	27.0	24.0	27.0	35.0	0.0	0.0	0.0	44.0	48.0	45.0	44.0	32.0	20.0	0.0	0.0	0.0	0.0	47.0	27.0	0.0	34.0	40.0	31.0	36.0	0.0	16.0	17.0	35.0	47.0	64.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0
51121c8f8cc8a7a03d9d7f1dd5142aa5	15.0	28.0	11.0	14.0	22.0	0.0	36.0	12.0	0.0	10.0	43.0	44.0	37.0	44.0	117.0	48.0	0.0	31.0	46.0	23.0	26.0	13.0	0.0	16.0	13.0	13.0	20.0	12.0	16.0	0.0	20.0	49.0	52.0	15.0	0.0	0.0	0.0	0.0	0.0	14.0
51aee664c21bd301061e44d482f6716c	12.0	0.0	7.0	13.0	23.0	0.0	12.0	12.0	0.0	7.0	77.0	44.0	40.0	30.0	31.0	48.0	0.0	29.0	43.0	37.0	27.0	0.0	26.0	14.0	21.0	5.0	25.0	10.0	0.0	0.0	44.0	58.0	63.0	0.0	66.0	23.0	0.0	9.0	0.0	0.0
cfbbf3ba7281dc4603525c562e10d508	0.0	0.0	18.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	24.0	68.0	10.0	54.0	40.0	23.0	50.0	65.0	69.0	64.0	31.0	17.0	48.0	20.0	0.0	0.0	11.0	0.0	0.0	0.0	37.0	70.0	12.0	22.0	26.0	0.0	0.0	0.0	0.0
4a3aed16abe782a8e34be4186bebdc8d	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	56.0	0.0	11.0	0.0	723.0
26b4b526e1e97e0a1322abc26264cfea	15.0	0.0	22.0	0.0	58.0	0.0	0.0	0.0	0.0	12.0	26.0	40.0	29.0	11.0	0.0	0.0	39.0	0.0	85.0	70.0	36.0	0.0	0.0	92.0	14.0	0.0	0.0	8.0	0.0	13.0	173.0	27.0	37.0	0.0	13.0	22.0	0.0	0.0	0.0	0.0
0001d123420b59585627edf5a1292ae8	42.0	49.0	0.0	31.0	38.0	0.0	0.0	0.0	0.0	0.0	63.0	33.0	57.0	75.0	0.0	0.0	0.0	28.0	47.0	27.0	93.0	42.0	29.0	52.0	36.0	0.0	26.0	0.0	0.0	0.0	0.0	33.0	23.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
71215bef69f6cc08f2a3cb225495ceb2	33.0	38.0	0.0	98.0	23.0	0.0	0.0	30.0	26.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	39.0	32.0	77.0	78.0	77.0	30.0	48.0	65.0	18.0	86.0	0.0	0.0	0.0	0.0	0.0
1fbd14c9d5540da6f80eddfbf4ad2343	93.0	0.0	340.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	18.0	173.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	29.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0
061b4d60d6a196db3c53a458c3d348a3	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	50.0	46.0	0.0	0.0	0.0	0.0	8.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	130.0	26.0	48.0	69.0	342.0
c9a54aebf5dfcbd9adca048d100b3c16	29.0	37.0	23.0	74.0	11.0	6.0	19.0	25.0	0.0	27.0	33.0	0.0	19.0	36.0	10.0	0.0	0.0	0.0	0.0	0.0	37.0	24.0	16.0	22.0	34.0	27.0	24.0	12.0	12.0	20.0	35.0	60.0	42.0	12.0	76.0	22.0	0.0	0.0	0.0	0.0
295b4fc52bbe62488fad64135cf9b995	86.0	45.0	348.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	47.0	66.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560859414b86c10a44c3ec7dc1b85c8e	21.0	31.0	28.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	29.0	33.0	31.0	28.0	30.0	17.0	40.0	51.0	15.0	27.0	28.0	0.0	24.0	28.0	11.0	32.0	0.0	0.0	0.0	47.0	71.0	52.0	18.0	47.0	0.0	0.0	0.0	0.0	0.0
a40c6cc9186e4d6cd58f6eee99ec8611	0.0	0.0	0.0	31.0	22.0	21.0	22.0	0.0	61.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	19.0	39.0	0.0	0.0	22.0	0.0	0.0	130.0	51.0	114.0	74.0	89.0
90af6ea2ff9602e8700d7ce624d08164	61.0	16.0	14.0	0.0	17.0	0.0	10.0	0.0	11.0	0.0	45.0	41.0	0.0	244.0	75.0	28.0	0.0	55.0	0.0	30.0	44.0	46.0	9.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
c949fb6f263022e1957717b73c4449ac	39.0	17.0	0.0	12.0	10.0	17.0	0.0	0.0	16.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	12.0	7.0	0.0	67.0	29.0	69.0	29.0	48.0	65.0	66.0	69.0	77.0	45.0	37.0	6.0	0.0	15.0	0.0	0.0
a6a8ad96c9374e85f15b4bc1dec2c662	37.0	13.0	0.0	16.0	24.0	0.0	11.0	0.0	0.0	0.0	56.0	37.0	31.0	22.0	34.0	16.0	8.0	0.0	7.0	10.0	31.0	28.0	25.0	24.0	29.0	10.0	22.0	9.0	12.0	22.0	45.0	81.0	48.0	11.0	64.0	4.0	0.0	0.0	0.0	0.0
abff45ea9ed9095bc8e70ca10c361fca	50.0	54.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	80.0	37.0	72.0	41.0	50.0	21.0	0.0	0.0	14.0	0.0	57.0	41.0	0.0	41.0	29.0	0.0	25.0	0.0	0.0	0.0	29.0	25.0	32.0	0.0	42.0	0.0	0.0	12.0	0.0	0.0
9ff46ed60c80b8722aa81bace19962b0	27.0	42.0	0.0	45.0	39.0	87.0	15.0	14.0	0.0	50.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	17.0	0.0	44.0	0.0	58.0	0.0	24.0	27.0	43.0	44.0	53.0	37.0	49.0	0.0	0.0	0.0	0.0	9.0
afa209dc922181d9197b6fee2cf01ccf	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	26.0	34.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	40.0	10.0	0.0	307.0	68.0	111.0	0.0	117.0
f3764b32d101c60c01fc6c59eede87df	12.0	19.0	21.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	49.0	39.0	0.0	33.0	12.0	16.0	8.0	21.0	15.0	30.0	38.0	27.0	38.0	45.0	66.0	0.0	38.0	15.0	21.0	13.0	31.0	33.0	40.0	20.0	33.0	11.0	0.0	0.0	0.0	0.0
